AssessmentYear,AssessmentCategory,RegionalUnitID,UnitType,ShorelineType,ShorelineExposure,Imagery,LengthKM,x_start,y_start,x_end,y_end
2019,Coastal Processes - Shoreline Hardening,LO03,Sheltered Embayment,Natural,Sheltered,SWOOP2015,0.862698303,-79.88963894,43.27975763,-79.88924598,43.2871715
2019,Coastal Processes - Shoreline Hardening,LO03,Sheltered Embayment,Hardened,Sheltered,SWOOP2015,0.332976548,-79.88924598,43.2871715,-79.88683514,43.28925228
2019,Coastal Processes - Shoreline Hardening,LO03,Sheltered Embayment,Natural,Sheltered,SWOOP2015,2.586079171,-79.88683514,43.28925228,-79.8664306,43.28817909
2019,Coastal Processes - Shoreline Hardening,LO03,Sheltered Embayment,Hardened,Sheltered,SWOOP2015,5.121090212,-79.8664306,43.28817909,-79.82018762,43.31105866
2019,Coastal Processes - Shoreline Hardening,LO03,Sheltered Embayment,Natural,Sheltered,SWOOP2015,0.190453484,-79.82018762,43.31105866,-79.81791676,43.3114904
2019,Coastal Processes - Shoreline Hardening,LO03,Sheltered Embayment,Hardened,Sheltered,SWOOP2015,0.951001223,-79.81791676,43.3114904,-79.80714892,43.31244309
2019,Coastal Processes - Shoreline Hardening,LO03,Sheltered Embayment,Natural,Sheltered,SWOOP2015,0.279661712,-79.80714892,43.31244309,-79.80477101,43.31073659
2019,Coastal Processes - Shoreline Hardening,LO03,Sheltered Embayment,Hardened,Sheltered,SWOOP2015,0.161680703,-79.80477101,43.31073659,-79.80436739,43.3093213
2019,Coastal Processes - Shoreline Hardening,LO03,Sheltered Embayment,Natural,Sheltered,SWOOP2015,0.149695994,-79.80436739,43.3093213,-79.80380578,43.30806396
2019,Coastal Processes - Shoreline Hardening,LO03,Sheltered Embayment,Hardened,Sheltered,SWOOP2015,0.268487524,-79.80380578,43.30806396,-79.80225975,43.30592925
2019,Coastal Processes - Shoreline Hardening,LO03,Sheltered Embayment,Natural,Sheltered,SWOOP2015,0.490625272,-79.80225975,43.30592925,-79.80083166,43.30197918
2019,Coastal Processes - Shoreline Hardening,LO03,Sheltered Embayment,Hardened,Sheltered,SWOOP2015,2.090770283,-79.80083166,43.30197918,-79.79105057,43.30179087
2019,Coastal Processes - Shoreline Hardening,LO04,Moderate Energy Nearshore,Hardened,Lake,SWOOP2015,0.314594112,-79.79105057,43.30179087,-79.79430325,43.30072802
2019,Coastal Processes - Shoreline Hardening,LO04,Moderate Energy Nearshore,Natural,Lake,SWOOP2015,2.101240772,-79.79430325,43.30072802,-79.80059692,43.3180801
2019,Coastal Processes - Shoreline Hardening,LO09,High Energy Nearshore,Hardened,Lake,SCOOP2013,0.401766109,-78.36662299,43.93036361,-78.36167924,43.93076037
2019,Coastal Processes - Shoreline Hardening,LO09,High Energy Nearshore,Natural,Lake,SCOOP2013,7.027901231,-78.4464892,43.90957891,-78.36662299,43.93036361
2019,Coastal Processes - Shoreline Hardening,LO11,High Energy Nearshore,Natural,Sheltered,SCOOP2013,7.20665755,-77.71400664,44.02518182,-77.69108423,44.03113802
2019,Coastal Processes - Shoreline Hardening,LO09,High Energy Nearshore,Natural,Lake,SCOOP2013,4.473342496,-78.36167924,43.93076037,-78.30944087,43.94047612
2019,Coastal Processes - Shoreline Hardening,LO09,High Energy Nearshore,Hardened,Lake,SCOOP2013,0.424943715,-78.30944087,43.94047612,-78.30415684,43.94050071
2019,Coastal Processes - Shoreline Hardening,LO09,High Energy Nearshore,Natural,Lake,SCOOP2013,0.96469353,-78.30415684,43.94050071,-78.29249453,43.94096719
2019,Coastal Processes - Shoreline Hardening,LO09,High Energy Nearshore,Hardened,Lake,SCOOP2013,0.594917581,-78.2901977,43.9402456,-78.28921135,43.94500484
2019,Coastal Processes - Shoreline Hardening,LO09,High Energy Nearshore,Hardened,Lake,SCOOP2013,1.293087828,-78.28921135,43.94500484,-78.27448631,43.94927965
2019,Coastal Processes - Shoreline Hardening,LO09,High Energy Nearshore,Natural,Lake,SCOOP2013,0.140005325,-78.27448631,43.94927965,-78.27326843,43.95018066
2019,Coastal Processes - Shoreline Hardening,LO09,High Energy Nearshore,Natural,Sheltered,SCOOP2013,0.50688096,-78.27326843,43.95018066,-78.26787693,43.95095162
2019,Coastal Processes - Shoreline Hardening,LO09,High Energy Nearshore,Natural,Lake,SCOOP2013,0.143557534,-78.26787693,43.95095162,-78.26619649,43.9512103
2019,Coastal Processes - Shoreline Hardening,LO09,High Energy Nearshore,Natural,Sheltered,SCOOP2013,1.147781352,-78.26619649,43.9512103,-78.25630445,43.95328453
2019,Coastal Processes - Shoreline Hardening,LO09,High Energy Nearshore,Natural,Lake,SCOOP2013,0.586842414,-78.25630445,43.95328453,-78.24905811,43.95379766
2019,Coastal Processes - Shoreline Hardening,LO09,High Energy Nearshore,Natural,Sheltered,SCOOP2013,0.364408816,-78.24905811,43.95379766,-78.24485556,43.95323919
2019,Coastal Processes - Shoreline Hardening,LO09,High Energy Nearshore,Natural,Lake,SCOOP2013,1.215290348,-78.24485556,43.95323919,-78.23013573,43.95262304
2019,Coastal Processes - Shoreline Hardening,LO09,High Energy Nearshore,Natural,Sheltered,SCOOP2013,1.852635261,-78.23013573,43.95262304,-78.21135126,43.95220533
2019,Coastal Processes - Shoreline Hardening,LO09,High Energy Nearshore,Natural,Lake,SCOOP2013,0.861718748,-78.21135126,43.95220533,-78.2015439,43.9552429
2019,Coastal Processes - Shoreline Hardening,LO09,High Energy Nearshore,Hardened,Lake,SCOOP2013,1.915116169,-78.2015439,43.9552429,-78.17808815,43.95416116
2019,Coastal Processes - Shoreline Hardening,LO09,High Energy Nearshore,Natural,Lake,SCOOP2013,0.765652143,-78.17808815,43.95416116,-78.16865078,43.95364629
2019,Coastal Processes - Shoreline Hardening,LO10,High Energy Nearshore,Natural,Lake,SCOOP2013,0.003843301,-78.1677905,43.95200865,-78.1677438,43.95201624
2019,Coastal Processes - Shoreline Hardening,LO10,High Energy Nearshore,Hardened,Lake,SCOOP2013,0.025151554,-78.1680583,43.95208234,-78.1677905,43.95200865
2019,Coastal Processes - Shoreline Hardening,LO09,High Energy Nearshore,Hardened,Lake,SCOOP2013,0.180205772,-78.16865078,43.95364629,-78.1680583,43.95208234
2019,Coastal Processes - Shoreline Hardening,LO10,High Energy Nearshore,Hardened,Lake,SCOOP2013,0.36864579,-78.16451815,43.95340375,-78.16388659,43.95631436
2019,Coastal Processes - Shoreline Hardening,LO10,High Energy Nearshore,Natural,Lake,SCOOP2013,0.646274007,-78.16388659,43.95631436,-78.15646776,43.95713533
2019,Coastal Processes - Shoreline Hardening,LO10,High Energy Nearshore,Natural,Lake,SCOOP2013,0.363655664,-78.14578279,43.95732571,-78.14134886,43.95697222
2019,Coastal Processes - Shoreline Hardening,LO10,High Energy Nearshore,Hardened,Lake,SCOOP2013,0.945706868,-78.15646776,43.95713533,-78.14578279,43.95732571
2019,Coastal Processes - Shoreline Hardening,LO10,High Energy Nearshore,Hardened,Lake,SCOOP2013,0.728161483,-78.14134886,43.95697222,-78.13247811,43.9581703
2019,Coastal Processes - Shoreline Hardening,LO10,High Energy Nearshore,Natural,Lake,SCOOP2013,2.353458893,-78.13247811,43.9581703,-78.10590434,43.96184678
2019,Coastal Processes - Shoreline Hardening,LO10,High Energy Nearshore,Hardened,Lake,SCOOP2013,1.61688572,-78.10590434,43.96184678,-78.08859278,43.96782339
2019,Coastal Processes - Shoreline Hardening,LO10,High Energy Nearshore,Natural,Lake,SCOOP2013,2.150613455,-78.08859278,43.96782339,-78.06426588,43.96873653
2019,Coastal Processes - Shoreline Hardening,LO10,High Energy Nearshore,Hardened,Lake,SCOOP2013,0.317062617,-78.06426588,43.96873653,-78.06034819,43.96885521
2019,Coastal Processes - Shoreline Hardening,LO10,High Energy Nearshore,Natural,Lake,SCOOP2013,1.204672453,-78.06034819,43.96885521,-78.04564086,43.968774
2019,Coastal Processes - Shoreline Hardening,LO10,High Energy Nearshore,Hardened,Lake,SCOOP2013,0.190716578,-78.04564086,43.968774,-78.04339454,43.96924205
2019,Coastal Processes - Shoreline Hardening,LO10,High Energy Nearshore,Natural,Lake,SCOOP2013,0.329985686,-78.04339454,43.96924205,-78.03930982,43.96900757
2019,Coastal Processes - Shoreline Hardening,LO10,High Energy Nearshore,Hardened,Lake,SCOOP2013,0.300416722,-78.03930982,43.96900757,-78.03561631,43.96914846
2019,Coastal Processes - Shoreline Hardening,LO10,High Energy Nearshore,Natural,Lake,SCOOP2013,0.425626059,-78.03561631,43.96914846,-78.03048098,43.96830563
2019,Coastal Processes - Shoreline Hardening,LO10,High Energy Nearshore,Hardened,Lake,SCOOP2013,0.113635901,-78.03048098,43.96830563,-78.02916968,43.96792375
2019,Coastal Processes - Shoreline Hardening,LO10,High Energy Nearshore,Natural,Lake,SCOOP2013,1.049521442,-78.02916968,43.96792375,-78.01695831,43.96466375
2019,Coastal Processes - Shoreline Hardening,LO10,High Energy Nearshore,Hardened,Lake,SCOOP2013,0.437383151,-78.01695831,43.96466375,-78.01170833,43.96373419
2019,Coastal Processes - Shoreline Hardening,LO10,High Energy Nearshore,Natural,Lake,SCOOP2013,1.904668774,-78.01170833,43.96373419,-77.99237351,43.97070952
2019,Coastal Processes - Shoreline Hardening,LO10,High Energy Nearshore,Natural,Lake,SCOOP2013,2.580814954,-77.99237351,43.97070952,-77.96316285,43.97637814
2019,Coastal Processes - Shoreline Hardening,LO10,High Energy Nearshore,Natural,Lake,SCOOP2013,0.280416446,-77.96316285,43.97637814,-77.95993584,43.97542915
2019,Coastal Processes - Shoreline Hardening,LO10,High Energy Nearshore,Natural,Lake,SCOOP2013,0.139824716,-77.95993584,43.97542915,-77.95844138,43.97479043
2019,Coastal Processes - Shoreline Hardening,LO10,High Energy Nearshore,Hardened,Lake,SCOOP2013,0.161509952,-77.95844138,43.97479043,-77.95662308,43.97430066
2019,Coastal Processes - Shoreline Hardening,LO10,High Energy Nearshore,Natural,Lake,SCOOP2013,4.658810021,-77.95662308,43.97430066,-77.90337682,43.97943987
2019,Coastal Processes - Shoreline Hardening,LO10,High Energy Nearshore,Hardened,Lake,SCOOP2013,0.175819048,-77.90337682,43.97943987,-77.90196545,43.9804309
2019,Coastal Processes - Shoreline Hardening,LO10,High Energy Nearshore,Natural,Lake,SCOOP2013,1.365790422,-77.90196545,43.9804309,-77.88562741,43.97847765
2019,Coastal Processes - Shoreline Hardening,LO10,High Energy Nearshore,Hardened,Lake,SCOOP2013,0.236166964,-77.88562741,43.97847765,-77.88278813,43.97806473
2019,Coastal Processes - Shoreline Hardening,LO10,High Energy Nearshore,Natural,Lake,SCOOP2013,0.111428597,-77.88278813,43.97806473,-77.88146341,43.97780976
2019,Coastal Processes - Shoreline Hardening,LO10,High Energy Nearshore,Hardened,Lake,SCOOP2013,0.695933965,-77.88146341,43.97780976,-77.87649394,43.97670987
2019,Coastal Processes - Shoreline Hardening,LO10,High Energy Nearshore,Natural,Lake,SCOOP2013,1.300456502,-77.87649394,43.97670987,-77.86733121,43.98373521
2019,Coastal Processes - Shoreline Hardening,LO10,High Energy Nearshore,Hardened,Lake,SCOOP2013,0.249064229,-77.86733121,43.98373521,-77.86706964,43.98564722
2019,Coastal Processes - Shoreline Hardening,LO10,High Energy Nearshore,Natural,Lake,SCOOP2013,0.227442392,-77.86706964,43.98564722,-77.86635358,43.98731044
2019,Coastal Processes - Shoreline Hardening,LO10,High Energy Nearshore,Hardened,Lake,SCOOP2013,0.449076927,-77.86635358,43.98731044,-77.8627424,43.9901823
2019,Coastal Processes - Shoreline Hardening,LO10,High Energy Nearshore,Natural,Lake,SCOOP2013,0.234001255,-77.8627424,43.9901823,-77.86032532,43.99133621
2019,Coastal Processes - Shoreline Hardening,LO10,High Energy Nearshore,Hardened,Lake,SCOOP2013,0.829502232,-77.86032532,43.99133621,-77.85049982,43.99355462
2019,Coastal Processes - Shoreline Hardening,LO10,High Energy Nearshore,Natural,Lake,SCOOP2013,0.20806575,-77.85049982,43.99355462,-77.84791187,43.99361576
2019,Coastal Processes - Shoreline Hardening,LO10,High Energy Nearshore,Hardened,Lake,SCOOP2013,0.270310465,-77.84791187,43.99361576,-77.84467519,43.9941945
2019,Coastal Processes - Shoreline Hardening,LO10,High Energy Nearshore,Natural,Lake,SCOOP2013,0.917604595,-77.84467519,43.9941945,-77.83650232,43.99868395
2019,Coastal Processes - Shoreline Hardening,LO10,High Energy Nearshore,Hardened,Lake,SCOOP2013,0.117577588,-77.83650232,43.99868395,-77.83506948,43.99890249
2019,Coastal Processes - Shoreline Hardening,LO10,High Energy Nearshore,Natural,Lake,SCOOP2013,0.504104597,-77.83506948,43.99890249,-77.82983215,44.00112096
2019,Coastal Processes - Shoreline Hardening,LO10,High Energy Nearshore,Hardened,Lake,SCOOP2013,0.115913503,-77.82983215,44.00112096,-77.82865301,44.00168884
2019,Coastal Processes - Shoreline Hardening,LO10,High Energy Nearshore,Natural,Lake,SCOOP2013,0.166150443,-77.82865301,44.00168884,-77.82674341,44.00210988
2019,Coastal Processes - Shoreline Hardening,LO10,High Energy Nearshore,Hardened,Lake,SCOOP2013,0.127576628,-77.82674341,44.00210988,-77.82520355,44.00234342
2019,Coastal Processes - Shoreline Hardening,LO10,High Energy Nearshore,Natural,Lake,SCOOP2013,1.55321026,-77.82520355,44.00234342,-77.80634351,44.00383817
2019,Coastal Processes - Shoreline Hardening,LO10,High Energy Nearshore,Hardened,Lake,SCOOP2013,0.340495515,-77.80634351,44.00383817,-77.8022873,44.0030701
2019,Coastal Processes - Shoreline Hardening,LO10,High Energy Nearshore,Natural,Lake,SCOOP2013,3.243259042,-77.8022873,44.0030701,-77.76436919,44.00839992
2019,Coastal Processes - Shoreline Hardening,LO10,High Energy Nearshore,Hardened,Lake,SCOOP2013,0.429315286,-77.76436919,44.00839992,-77.75962041,44.00937583
2019,Coastal Processes - Shoreline Hardening,LO10,High Energy Nearshore,Natural,Lake,SCOOP2013,0.310534669,-77.75962041,44.00937583,-77.75579943,44.00958699
2019,Coastal Processes - Shoreline Hardening,LO10,High Energy Nearshore,Hardened,Lake,SCOOP2013,0.370700238,-77.75579943,44.00958699,-77.75146929,44.01064166
2019,Coastal Processes - Shoreline Hardening,LO10,High Energy Nearshore,Natural,Lake,SCOOP2013,3.082577289,-77.75146929,44.01064166,-77.73289906,43.98880335
2019,Coastal Processes - Shoreline Hardening,LO11,High Energy Nearshore,Natural,Lake,SCOOP2013,0.592991073,-77.73289906,43.98880335,-77.72613574,43.98976019
2019,Coastal Processes - Shoreline Hardening,LO11,High Energy Nearshore,Hardened,Lake,SCOOP2013,0.580728578,-77.72613574,43.98976019,-77.719095,43.990335
2019,Coastal Processes - Shoreline Hardening,LO11,High Energy Nearshore,Natural,Lake,SCOOP2013,3.773793154,-77.719095,43.990335,-77.67571009,43.99770842
2019,Coastal Processes - Shoreline Hardening,LO11,High Energy Nearshore,Hardened,Sheltered,SCOOP2013,1.831611476,-77.67571009,43.99770842,-77.69260519,44.00385278
2019,Coastal Processes - Shoreline Hardening,LO11,High Energy Nearshore,Natural,Sheltered,SCOOP2013,0.272077361,-77.69260519,44.00385278,-77.6959912,44.00385142
2019,Coastal Processes - Shoreline Hardening,LO11,High Energy Nearshore,Hardened,Sheltered,SCOOP2013,1.23432227,-77.6959912,44.00385142,-77.70904762,43.99880453
2019,Coastal Processes - Shoreline Hardening,LO11,High Energy Nearshore,Natural,Sheltered,SCOOP2013,0.427436309,-77.70904762,43.99880453,-77.7137141,43.99705128
2019,Coastal Processes - Shoreline Hardening,LO11,High Energy Nearshore,Hardened,Sheltered,SCOOP2013,0.286554408,-77.7137141,43.99705128,-77.71683165,43.99592848
2019,Coastal Processes - Shoreline Hardening,LO11,High Energy Nearshore,Natural,Sheltered,SCOOP2013,4.629289018,-77.71683165,43.99592848,-77.73543379,44.01477312
2019,Coastal Processes - Shoreline Hardening,LO11,High Energy Nearshore,Hardened,Sheltered,SCOOP2013,3.573897033,-77.73543379,44.01477312,-77.72243342,44.02255281
2019,Coastal Processes - Shoreline Hardening,LO11,High Energy Nearshore,Natural,Sheltered,SCOOP2013,0.550804294,-77.72243342,44.02255281,-77.72201035,44.0219543
2019,Coastal Processes - Shoreline Hardening,LO11,High Energy Nearshore,Hardened,Sheltered,SCOOP2013,0.273437814,-77.72201035,44.0219543,-77.72346716,44.02060192
2019,Coastal Processes - Shoreline Hardening,LO11,High Energy Nearshore,Natural,Sheltered,SCOOP2013,0.349864924,-77.72346716,44.02060192,-77.72072082,44.0192106
2019,Coastal Processes - Shoreline Hardening,LO11,High Energy Nearshore,Hardened,Sheltered,SCOOP2013,0.950858575,-77.72072082,44.0192106,-77.71296347,44.02418301
2019,Coastal Processes - Shoreline Hardening,LO11,High Energy Nearshore,Natural,Sheltered,SCOOP2013,0.134264587,-77.71296347,44.02418301,-77.71294474,44.02515321
2019,Coastal Processes - Shoreline Hardening,LO11,High Energy Nearshore,Hardened,Sheltered,SCOOP2013,0.149453974,-77.71294474,44.02515321,-77.71400664,44.02518182
2019,Coastal Processes - Shoreline Hardening,LO11,High Energy Nearshore,Natural,Sheltered,SCOOP2013,2.753426853,-77.67919315,44.03277248,-77.67538031,44.03278844
2019,Coastal Processes - Shoreline Hardening,LO11,High Energy Nearshore,Hardened,Sheltered,SCOOP2013,0.52243245,-77.69108423,44.03113802,-77.68666681,44.03210812
2019,Coastal Processes - Shoreline Hardening,LO11,High Energy Nearshore,Natural,Sheltered,SCOOP2013,0.923202953,-77.68666681,44.03210812,-77.6816721,44.03285394
2019,Coastal Processes - Shoreline Hardening,LO11,High Energy Nearshore,Hardened,Sheltered,SCOOP2013,0.224318863,-77.6816721,44.03285394,-77.67919315,44.03277248
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Connecting Channel,SCOOP2013,8.030940269,-77.67538031,44.03278844,-77.5832047,44.06070014
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Connecting Channel,SCOOP2013,8.026614282,-77.58300492,44.06033776,-77.67517719,44.03238599
2019,Coastal Processes - Shoreline Hardening,LO11,High Energy Nearshore,Natural,Sheltered,SCOOP2013,4.401976599,-77.67517719,44.03238599,-77.6908593,44.02132006
2019,Coastal Processes - Shoreline Hardening,LO11,High Energy Nearshore,Hardened,Sheltered,SCOOP2013,1.028340023,-77.6908593,44.02132006,-77.68535729,44.01655276
2019,Coastal Processes - Shoreline Hardening,LO11,High Energy Nearshore,Natural,Sheltered,SCOOP2013,1.09037061,-77.68535729,44.01655276,-77.6822889,44.01208194
2019,Coastal Processes - Shoreline Hardening,LO11,High Energy Nearshore,Hardened,Lake,SCOOP2013,1.27230128,-77.6822889,44.01208194,-77.67039128,44.01784054
2019,Coastal Processes - Shoreline Hardening,LO11,High Energy Nearshore,Natural,Sheltered,SCOOP2013,2.462663422,-77.67039128,44.01784054,-77.66305669,44.02040623
2019,Coastal Processes - Shoreline Hardening,LO11,High Energy Nearshore,Hardened,Lake,SCOOP2013,2.811333456,-77.66305669,44.02040623,-77.63076696,44.02304544
2019,Coastal Processes - Shoreline Hardening,LO11,High Energy Nearshore,Hardened,Sheltered,SCOOP2013,1.344401893,-77.63076696,44.02304544,-77.62675843,44.03241767
